Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1673499285,1000,GET,/,202.500000,0.000000,3500,3600,3700,3700,3800,3900,4000,4000,4100,4200,4200,5424,0,2000.0,2042.3360179308634,5.31952700112015,4169.31290499997,10204.992625368732
1673499285,1000,,Aggregated,202.500000,0.000000,3500,3600,3700,3700,3800,3900,4000,4000,4100,4200,4200,5424,0,2000.0,2042.3360179308634,5.31952700112015,4169.31290499997,10204.992625368732
1673499286,1000,GET,/,202.500000,0.000000,3500,3600,3700,3700,3800,3900,4000,4000,4100,4200,4200,5715,0,2200.0,2106.8009997667596,5.31952700112015,4169.31290499997,10204.99300087489
1673499286,1000,,Aggregated,202.500000,0.000000,3500,3600,3700,3700,3800,3900,4000,4000,4100,4200,4200,5715,0,2200.0,2106.8009997667596,5.31952700112015,4169.31290499997,10204.99300087489
1673499287,1000,GET,/,215.300000,0.000000,3500,3600,3700,3700,3800,3900,4000,4000,4100,4200,4200,5836,0,2300.0,2126.7062875519227,5.31952700112015,4169.31290499997,10204.993145990404
1673499287,1000,,Aggregated,215.300000,0.000000,3500,3600,3700,3700,3800,3900,4000,4000,4100,4200,4200,5836,0,2300.0,2126.7062875519227,5.31952700112015,4169.31290499997,10204.993145990404
1673499288,1000,GET,/,224.300000,0.000000,3500,3700,3700,3700,3800,3900,4000,4000,4100,4200,4200,5923,0,2300.0,2142.977411891104,5.31952700112015,4169.31290499997,10204.993246665541
1673499288,1000,,Aggregated,224.300000,0.000000,3500,3700,3700,3700,3800,3900,4000,4000,4100,4200,4200,5923,0,2300.0,2142.977411891104,5.31952700112015,4169.31290499997,10204.993246665541
1673499289,1000,GET,/,231.900000,0.000000,3600,3700,3800,3800,4000,4000,4300,4400,4600,4600,4600,6111,0,2400.0,2201.4683322989713,5.31952700112015,4610.109561001082,10204.993454426443
1673499289,1000,,Aggregated,231.900000,0.000000,3600,3700,3800,3800,4000,4000,4300,4400,4600,4600,4600,6111,0,2400.0,2201.4683322989713,5.31952700112015,4610.109561001082,10204.993454426443
